"SAMPLE","TRAIT_1","TRAIT_2","TRAIT_3","TRAIT_4","TRAIT_5","TRAIT_6","TRAIT_7","TRAIT_8","TRAIT_9","TRAIT_10"
"SAMPLE_9751",143.336693033761,121.088414288395,39.1116726518892,66.8042027102826,79.9609731840007,100.004668568162,91.5804906657656,121.445202590914,92.240771441847,59.5576966758499
"SAMPLE_9752",130.931769725606,122.563061458828,44.7632288471026,67.6416089756961,79.7711674193264,97.8571812634492,111.325343498313,127.986764681615,96.011295102166,57.8428694758864
"SAMPLE_9753",115.455353887971,117.887732471606,40.705513310654,69.1526053741059,79.0611366073729,85.4009736389301,95.0349492461937,132.592812859656,94.3789761204239,55.1987129669696
"SAMPLE_9754",115.402457046321,120.181279040066,44.2669322100086,73.2672118190762,69.8215776410908,90.2653022124756,89.6033404387587,129.396111274512,105.27322386624,56.7107647205743
"SAMPLE_9755",140.530305685553,98.3080009829326,45.4233078695642,65.8511040729895,74.0458207519346,96.8556824815311,95.3075377889735,126.359588345389,99.5587944552105,54.2282623728524
"SAMPLE_9756",122.66092421604,100.705215694794,45.7792231911707,73.185903154226,79.3067092632692,80.5266151578747,91.0232890587765,130.562751710409,108.317754776739,49.8558470942881
"SAMPLE_9757",125.18048695102,110.775298008538,45.1059314513418,66.795047496296,61.986745750888,83.9028527015029,81.9976674978923,130.873715175603,92.9752243630957,58.08376001724
"SAMPLE_9758",111.647820464042,134.030527844968,39.8854201862535,70.1935914213366,68.8632423171727,88.827233992867,100.720441848287,120.811141546848,106.286225481862,59.2525493745929
"SAMPLE_9759",124.051367187422,140.946955230825,35.7849913370581,63.1044659823247,74.8491180913371,94.0201429123992,97.5167615539763,121.071292465532,97.3894272910156,52.4662775131185
"SAMPLE_9760",127.887619078857,137.894385542341,38.595008728361,65.047372049642,68.8899707470815,99.3646446251965,101.743327907549,141.847485380395,91.7789377512288,50.5414451708884
"SAMPLE_9761",114.162340215218,122.011613581816,42.103091584207,63.1237364101036,76.0752704934022,91.0724284685815,98.5382743027374,116.377388041002,88.9519672593443,53.9783907864874
"SAMPLE_9762",130.295278169486,117.848519561628,43.5130674938218,74.2761294796793,65.0280758321978,97.1602995678823,102.454828942674,138.815218160259,92.3789595590735,48.9493354971739
"SAMPLE_9763",124.08825109366,126.889264904975,38.6023680568597,65.7423331071578,72.0279940541065,89.1598418310341,89.9827975344769,131.124446350311,103.444432443319,55.0010500291365
"SAMPLE_9764",117.986640552523,116.46521334766,38.5712287892165,64.705203174134,70.2488741401636,96.5215943974066,83.0992594535566,127.797961257386,98.4012503006789,58.1928670569649
"SAMPLE_9765",130.553952655629,128.589976033831,39.525962056256,68.0224211109425,79.883809443927,96.7095400787176,84.0214014533328,130.471846177943,98.0300705105396,59.008200150876
"SAMPLE_9766",135.007181142228,139.554721293501,40.9082833693344,72.8833247613476,71.6026628335564,84.6166178648539,98.5230941185033,128.801693580867,103.168437057203,56.5160086241851
"SAMPLE_9767",143.416533403434,117.793603831002,47.344539771404,67.3512890368269,68.795998209716,94.8223599134999,86.072085025818,137.542156748226,96.9022819275555,54.6939930678821
"SAMPLE_9768",126.362419933027,123.473509535092,46.2472943060511,69.9418360754489,75.3776585342093,89.5097420056552,93.4281066305601,130.340539457601,87.1216190173931,57.7278316729872
"SAMPLE_9769",133.766136261465,112.024628493248,36.5194041281459,73.7530014765908,77.3967013831847,89.779134352085,95.3816464543518,121.434018997682,97.8503293283959,60.6846021660071
"SAMPLE_9770",120.177047380526,110.675847818317,43.4316979621444,69.9520921140573,72.4534362519382,99.548694552763,81.3581149482141,120.40512743447,111.160876312396,62.8367922467146
"SAMPLE_9771",114.960922825423,113.187706732722,40.7563472138306,66.2102037744874,69.8787287053614,87.7001346187141,98.8295243063614,131.438571561243,96.8765360902712,54.1815627792052
"SAMPLE_9772",124.011856739121,125.986360772397,46.7706269258194,69.8860748130081,73.531797480663,103.728948068773,81.708125537264,121.449752969885,106.440391532041,46.1724129760302
"SAMPLE_9773",112.034389357418,117.462575949281,47.2550232311789,74.1857268348295,87.5642394041375,92.6501751475763,101.842935610974,122.350893729451,108.866448736918,65.6976596477691
"SAMPLE_9774",119.181375202603,112.696539425757,41.6943392989466,70.3853019110467,74.1653174719523,93.6342762968281,94.9848040361199,131.818855762141,97.0753456148077,55.3571478476762
"SAMPLE_9775",111.353904875095,117.598477122828,40.9545838750714,71.9280348965397,75.4138717745118,82.3799231157062,98.5776919804382,120.293652857361,93.4962628788165,56.53517533157
"SAMPLE_9776",130.665740797227,121.928788586965,44.8151266668968,70.345147612619,73.4566919570845,84.6733741566827,86.096189789151,122.722229818969,100.501039708784,50.3788368802339
"SAMPLE_9777",127.19477862955,118.453053600702,46.9383734055817,73.2645163000793,69.6550671578433,88.6338807235295,85.0149872063974,123.880897182754,96.8854422283861,54.1685493657465
"SAMPLE_9778",125.764180598999,121.048210018223,45.579070667114,67.9695155690505,72.4740102599648,95.0273421336748,101.298304163769,122.464488367838,97.2117354422659,53.7153083772005
"SAMPLE_9779",133.369743385798,123.219360002665,43.8825761481111,66.9226136664447,65.1698968227796,98.659603500298,87.2639468322666,122.264268801259,88.4121384184474,53.7300434323721
"SAMPLE_9780",122.761274919373,113.896571131796,45.2614853350821,61.2457660628555,76.4683253429184,92.068653716329,87.7754710065472,135.226167675944,97.3045632285792,48.398824699197
"SAMPLE_9781",120.696764670412,111.22074424683,42.4023693476604,67.3615340549805,67.3240781494753,83.3280142221406,92.0867401812828,125.565424436065,100.866523376414,58.7330339511174
"SAMPLE_9782",113.165836285425,125.608890128146,42.6542042985458,64.9079870490717,71.7895308148411,89.5854618544435,81.6444102512137,123.834552930971,93.2585571434821,49.7172955257764
"SAMPLE_9783",123.421307924339,107.027186452152,42.4877366205254,70.8249012992182,83.7025088338978,96.9109581249816,93.2854430435667,147.757079312857,93.3439441455222,52.1304235495725
"SAMPLE_9784",129.717373375941,124.509427388521,45.0124392300184,76.9517196811947,73.0464668521138,94.2852410794851,103.075512502767,120.915938858815,101.957227339151,56.673089190289
"SAMPLE_9785",116.820789047512,114.394866749521,45.0030949523938,74.8036387207015,78.6502046871009,95.693517698685,89.0928614662988,131.489315664317,104.094101649928,52.6533246220614
"SAMPLE_9786",121.654460952359,131.888831922951,41.7945300716323,78.0761848119871,65.3752370879386,91.7738485326094,94.5824726920548,111.623722710026,94.5552924097114,58.33577715646
"SAMPLE_9787",124.155068652055,112.221472234562,40.524579308354,63.4722741200797,61.9639228117232,89.9019217393657,94.5767732131426,136.124564013187,103.556673443586,56.4893531825205
"SAMPLE_9788",129.118791051504,109.357794047133,39.9483302839019,73.0219512906084,74.7400143285111,90.9039288870702,99.4130736894513,135.145328498625,98.9017979827413,48.9866261266135
"SAMPLE_9789",118.710636456291,128.163606470874,41.9391100690916,74.4597173626494,71.5382062994136,93.9686317725595,85.6426675335488,121.171654190321,89.905198929029,53.3955828273401
"SAMPLE_9790",124.839678903229,109.482964044168,36.5167692399082,72.5009317838457,61.0385730978842,94.0877307870804,98.7821615049429,133.448038173451,102.210220538481,60.7670798967138
"SAMPLE_9791",125.674812037578,116.487268221276,42.1699318803572,70.164761053921,79.9555205910961,99.656441293928,96.2216928107475,142.929226730356,90.9578767010343,57.0557398625926
"SAMPLE_9792",129.730579189955,115.431611811489,39.5697913406623,64.4387111643373,75.1818579368183,98.086048403233,98.4411071086186,122.691292927199,100.361757628157,52.4524496455951
"SAMPLE_9793",131.948492085952,127.008906504066,40.3054112725583,63.72140354529,70.5191046423772,88.4108597135113,99.2729968757269,143.664857653041,96.3646179792099,53.3446040819426
"SAMPLE_9794",125.796048735702,122.609930999143,40.0876206437764,69.0590488498206,78.109756414598,103.129811563638,99.1109753084557,143.756352025406,101.224589947949,50.3741503027346
"SAMPLE_9795",119.001041190513,105.964476457102,42.7289379855324,72.8051711586077,75.0002007843695,93.837360509906,90.2468773741949,133.136239040263,97.7213223582894,60.3550806837545
"SAMPLE_9796",111.63713816203,112.272287474165,43.0911977729328,71.3869955738509,69.539588905713,103.504086763005,79.6630710717212,146.855891772148,95.5956141598639,55.113146495141
"SAMPLE_9797",142.612907715033,122.213522885153,44.2499636749862,69.5379300007567,73.0915131000266,89.7950179695926,91.258507316214,119.14063531487,102.402813565987,53.9591541462394
"SAMPLE_9798",123.324044993951,126.594314347877,41.2421363648497,61.7284163778592,66.1638950737598,92.723477469005,99.021794769633,147.125255316236,101.07358234527,52.848352661534
"SAMPLE_9799",108.851511294298,128.375978721325,45.6522704310912,65.5311588481862,72.5868665783457,96.5038929118499,83.0105863277562,136.802536348021,104.163074956542,57.028954126891
"SAMPLE_9800",107.979859707153,106.498734380642,42.3814420322706,66.1054264097034,68.500685495938,95.684642830486,109.425499328398,149.22588143861,99.6223661289907,53.5861203269168
"SAMPLE_9801",135.141315218426,120.573979349147,43.9661373170979,74.1309132487421,62.9457463253845,88.8041011377902,94.1345427018645,141.149329686363,95.6385998263092,53.5192121500945
"SAMPLE_9802",116.459811086189,121.21365143468,44.8227551363143,73.494122841683,71.9039259914944,79.0408811072095,103.190607604464,140.631075084059,94.8717660390896,55.3404162620485
"SAMPLE_9803",123.088903394846,122.242795541107,41.779247095504,71.7700921260594,81.7574363207848,102.497076442305,93.765943858977,128.513552744897,111.718462790241,52.5013508453994
"SAMPLE_9804",115.536825256205,114.522322265637,41.3209238820906,69.8567184397064,68.7176883589921,90.3454416170924,96.5229121748611,138.824630235591,97.5139959024188,52.5125817123711
"SAMPLE_9805",133.824535668718,130.713707340757,42.5855761005655,65.5021562864625,67.4747671296432,96.3890287896361,99.0922079092039,131.301806211937,95.4855884130956,56.7431869783198
"SAMPLE_9806",145.05464880821,126.383659871614,45.563214755319,71.7034832291519,68.8221509987863,88.6950743342809,81.0014782348102,135.225406886588,96.7702856181804,56.7432289837277
"SAMPLE_9807",119.892523370742,117.769277246071,44.0132584491436,70.4830218385369,79.7986793602865,82.5945483663308,96.2852793460186,111.181828489495,102.049238725134,59.5780656954295
"SAMPLE_9808",114.925242173873,120.254371816275,46.0703244869629,65.3974043552517,74.1396925447382,97.0655522898712,94.3418271907276,125.601625650433,92.5103774562271,59.9972246525594
"SAMPLE_9809",121.976390103058,108.835266953467,43.7284735603314,66.8140187005073,75.0618605061719,82.7237771809303,92.4830662519089,130.913255133488,104.540031459702,54.9567315646795
"SAMPLE_9810",130.487498208692,133.49255876958,38.6987404729282,78.7780433838545,67.5903444425184,97.8047135324685,100.817425564218,124.787182088579,99.1676152054341,55.0410628546801
"SAMPLE_9811",123.25256494358,127.260845472672,40.1736606445702,70.038658826536,76.4679488095895,85.2755271047773,85.6731142821424,135.073500713357,95.6641935594355,61.3896739697166
"SAMPLE_9812",126.311814179919,121.790079303095,46.5931279264211,69.3865150730157,68.6213428399571,88.3812997538288,101.061033107071,129.434817922871,97.9004453870298,58.807324123981
"SAMPLE_9813",124.400001127184,121.679581485803,39.4128285281527,63.8879807058616,73.2671808948185,97.9157794195928,106.704713975105,129.232066530409,108.467224349705,59.1518326393351
"SAMPLE_9814",123.519445650634,122.232315195168,45.7639884046432,71.9517364100856,74.2569505700625,92.5038485547415,107.766177256878,154.086022786779,93.6858880260529,52.2785662625757
"SAMPLE_9815",122.182677396422,106.637498640194,41.9953052661904,67.6732362082401,64.1994542586173,93.2454405313368,95.0756372179225,136.451529137193,100.549352348582,51.2015177840027
"SAMPLE_9816",121.188876753899,114.202600584603,41.8237193985265,66.5097665792623,78.014458387257,87.3511963903925,96.2089352238711,127.558185052473,99.8919833346459,50.8882958115784
"SAMPLE_9817",117.760789168401,106.605660281561,43.5783465755051,67.4574762386402,75.9292004906337,85.1292573687757,98.1834416788465,130.467037663097,108.127262869641,52.7674505976021
"SAMPLE_9818",117.991284280399,121.740182558555,41.2766435214213,69.5616178476439,69.3597624752286,92.3685484313848,97.3947353901298,128.743809495882,86.9953848543626,55.9340338718738
"SAMPLE_9819",116.606468872884,119.752339781353,47.9316891563995,67.6792873593697,66.2761042677874,96.9576369115905,87.8843710007598,115.742341996574,107.041608220887,53.8347375874511
"SAMPLE_9820",125.224710771819,124.707069276226,43.7811141393027,67.1007600099465,67.3064809242322,79.9287857440356,82.1402577526816,130.611349384503,103.340526830039,58.012575052825
"SAMPLE_9821",133.146211712497,106.024661170449,43.0191522435697,66.9229126020571,68.1314698098716,94.602484778431,101.904527743881,120.97028591688,100.562673234435,50.9412535359084
"SAMPLE_9822",114.379502577223,130.654969408735,44.9848603455344,69.1965548393458,74.4639648954113,91.068139811957,90.1114373279938,119.035214705144,90.5727261478957,50.4292296101111
"SAMPLE_9823",117.95834572076,111.309220831021,40.5210732372127,66.2564984964157,77.4789768131743,106.301154376885,101.932936583719,142.800198907309,108.958293547215,52.7437451633205
"SAMPLE_9824",120.209019691477,136.758066710849,42.8002871049873,62.1772602368376,76.9598294285517,88.4711306977398,85.1136569321896,115.947957107981,103.664228211071,52.5829745300288
"SAMPLE_9825",119.509944200327,114.886917178069,39.0805890758746,67.4326445547496,66.8590004316651,106.914829449641,91.0860874007365,131.432433510331,93.9326595626072,58.7710774030413
"SAMPLE_9826",119.678833729225,118.881115312753,44.2632793684245,77.3614452151402,76.5051628054892,92.5371395090112,97.7876301297788,134.996280607173,97.2038617085715,56.7349027028033
"SAMPLE_9827",115.807517639392,119.846323914516,46.8511695458123,71.0505670422563,71.9777502794518,90.8026238413755,102.040007283101,114.031283258921,92.7456876135163,54.3986761699904
"SAMPLE_9828",106.053284512676,119.277067912463,40.0882056284026,71.3382640436633,69.8316620392051,95.0349139038981,93.5706053900215,129.559665317467,83.6834907325444,49.6166069824705
"SAMPLE_9829",131.678210400561,122.311628593606,48.7071613412911,60.0289875474545,78.1739234369201,93.0473466121545,104.772472122562,139.261645008649,83.2525559487116,48.7383933574116
"SAMPLE_9830",134.422542944034,120.809683981742,42.0856568169783,68.1640103980039,66.6602923562784,95.1650005956664,82.5029215563155,133.409373233835,90.3743279094135,54.3052292121909
"SAMPLE_9831",124.468617251252,115.212349688377,40.8385631076524,71.5625690319478,70.1691074531172,85.1717039956076,95.6908131787892,130.377214656152,102.272430967941,55.0556755515246
"SAMPLE_9832",145.613825233183,108.369879459195,42.8229441012129,74.3958396857655,73.5037338337187,92.0329558454429,87.451706147413,138.550205519891,111.02232331255,58.8847678706275
"SAMPLE_9833",125.979460685995,122.436434800765,41.9954529841203,64.9350157810185,74.8679983790179,84.2679623433714,82.6813424714855,133.641451392444,93.7556662728582,53.1195286855727
"SAMPLE_9834",125.674489499637,130.006492421272,44.8299458237755,64.5045818370958,73.8285679673038,106.653607929237,93.0641834028611,135.296543237379,94.8429392930815,53.7146278887633
"SAMPLE_9835",133.069633423025,109.161766868928,44.9588080366451,75.0363226121271,64.6870791689595,88.4598011025112,85.9562377936497,131.721928337362,90.6616580155455,55.1009737056654
"SAMPLE_9836",122.275277097444,111.395601910624,41.7728498615158,73.8043770573408,68.395042980272,96.2239807110599,91.1541856431777,123.549594076275,100.041778374392,52.8267933101789
"SAMPLE_9837",128.521993391883,127.254551061421,42.604526748057,73.7460847865523,74.5086721374514,85.3620853613026,88.1069284825615,148.275414714512,92.5123852409718,56.807895164801
"SAMPLE_9838",119.238568282764,112.345865210571,38.9327647115523,62.3765573890775,68.324494841769,95.3435442245869,93.9800202315868,125.893573551965,91.010065173668,53.4637365003021
"SAMPLE_9839",119.057750500774,114.765082529466,41.7338902072902,64.5840204185961,77.949048483585,99.4413596586101,84.0991996935857,135.958427405969,97.9208152372723,52.2821363738991
"SAMPLE_9840",122.31367744769,120.253919909879,38.4646329465752,67.4659967485543,71.8287975892633,101.865975446611,85.9385254244488,139.137110550395,94.493333886876,57.046821632583
"SAMPLE_9841",116.939206047226,109.796984366612,37.3232577431481,74.4531922881724,78.8244912436028,89.8513755464952,93.7912659883858,122.238003913049,107.298377771964,54.9913428107235
"SAMPLE_9842",94.4258383631067,128.540975966893,42.2402443257978,71.6451851981932,72.3092212994855,88.6001996922769,103.040742592861,121.026021143444,97.2518517298122,50.1118991058381
"SAMPLE_9843",136.738027880122,126.073984880016,43.2651390472985,60.353806364702,75.4145329030559,99.8893229576727,87.2148122392832,140.817977034548,95.4755667567876,50.6640156713736
"SAMPLE_9844",120.456661663929,113.412676616349,45.9008800915289,69.8567138103311,68.6736968914035,103.800135566248,106.604422071151,122.359893347342,91.1420828201591,53.3033029231704
"SAMPLE_9845",112.967360282473,109.561659966222,36.227854002849,60.1502404881145,76.3118326204645,84.6484373278609,85.1542551619463,146.328535669057,96.5639929527544,52.4816643015362
"SAMPLE_9846",130.003434155333,127.678220305696,41.5054903091747,65.4210573600949,71.1610548218242,95.6496431382268,100.106390709505,130.071996714825,95.4768710030323,58.8771779784924
"SAMPLE_9847",137.639051932564,107.90871406192,44.9605641374733,69.3645329886604,74.4481438581715,80.0686514547749,98.5943111036745,133.487294558092,89.3199139490929,58.0420643943952
"SAMPLE_9848",128.025128034175,130.594497117403,39.0469692670567,74.0508308897128,82.7241526691374,92.9105306312406,98.1999175280708,134.387593183254,100.738182412057,55.6996429437421
"SAMPLE_9849",110.95554778154,101.336879910071,39.035396951021,65.9859985273668,69.5099626550008,95.1876358978775,105.12048521044,111.667725244536,103.004806745089,53.8481398894369
"SAMPLE_9850",126.165831112599,132.790071719974,41.3702265645456,78.2130750068606,69.4942861665335,92.5316182175843,95.548302949229,132.298167147892,98.5543403980066,55.6894605276189
"SAMPLE_9851",113.458642128147,123.139636235322,42.3467783769192,63.924495150545,78.2217358379638,90.2515525892055,92.9661621054839,124.416439443557,107.034107337847,51.3004586522224
"SAMPLE_9852",110.621510321627,120.946456037754,42.6505441793688,69.8020876783503,65.8133719876662,85.2828221277974,83.4301622002377,134.916349471792,86.4200283103155,55.7591402740953
"SAMPLE_9853",133.740526251374,109.958244620661,45.4059247770047,64.5458865788759,67.1423857560243,106.514204075355,92.9867916113424,130.423727230899,101.543708544236,62.5402903624253
"SAMPLE_9854",118.379346643917,129.035326407459,38.3469160620213,70.3377905861535,74.6655336020334,92.9530044031717,99.4760395578603,135.498093779882,103.731265815017,54.8234404275757
"SAMPLE_9855",118.594062096246,114.433342367673,44.3697442990933,63.5757515170621,71.1103727944561,97.3651334666586,88.5486642643514,123.239615324396,102.750627269085,54.730007076725
"SAMPLE_9856",138.455092834821,97.3104969871859,38.8701376339432,61.2724624471077,79.3941437830552,85.2712038855194,78.0385225853453,130.197937545747,104.982179052351,50.4056427079167
"SAMPLE_9857",123.051911326535,112.7836695416,45.2077143149973,67.2124152694066,76.623413354422,95.3824550688768,107.399366489376,116.614629938652,95.2500734742877,53.2685214680723
"SAMPLE_9858",133.364095763011,117.527462011352,39.2524834040231,73.6726246106923,77.0163107165838,98.2407046068565,99.5281513971922,138.049984430237,96.7212968422099,50.6573917058802
"SAMPLE_9859",123.405168548764,109.482723305859,41.5006487277212,67.7142594506506,74.3465515340636,88.5523510197439,81.7260371590905,127.349353581058,105.483579251382,60.0819759415143
"SAMPLE_9860",115.968412689924,125.272051714085,40.6346560174367,67.0909326835842,72.739147217959,105.819035681506,97.5044752177973,123.155038417536,92.457934312701,53.8978037328958
"SAMPLE_9861",127.771033388864,127.294798843716,43.1197065893668,63.003167626862,73.4486750593239,95.1689517165492,87.6799112414506,146.342461708945,107.976812903492,54.6672959435391
"SAMPLE_9862",134.484248633772,112.624613988199,43.81139882798,69.0661133722793,77.8359327375062,102.742410599609,93.2660460077925,119.638884923378,103.754450037915,63.7739241028077
"SAMPLE_9863",128.939182274252,110.103876603153,44.0060822430234,62.6560361437488,60.7147560572924,82.3692210855643,88.2347145160793,133.805133072733,106.451394425047,55.4632467879755
"SAMPLE_9864",125.778038511299,130.678823581104,44.3357475499232,68.2171201324774,74.5219649116414,89.4960719846636,96.5086000941215,132.264547875651,99.3887323955303,55.7681835543207
"SAMPLE_9865",112.327622116184,129.602357873167,41.8068915699545,78.2074643976925,72.5489657488045,96.1989493160331,92.7158376065401,138.009256344551,100.5991145039,50.4188732631505
"SAMPLE_9866",111.135986391715,117.912884042765,46.5845331581908,71.4202495745889,65.5134362348369,97.2939167746047,92.8129118216201,128.671151757161,97.9447912537472,56.6443367693283
"SAMPLE_9867",118.486290812818,116.120600615901,41.9543492855945,76.7030255059105,67.9219227041462,103.47781073356,95.4470479056835,120.423524414082,92.7481762062908,55.5426666936424
"SAMPLE_9868",120.510781671046,115.903040557958,43.6950154713942,75.4262295881666,74.0918876339397,92.4582267382298,109.61109781873,143.159882738767,104.691876049838,60.192345979506
"SAMPLE_9869",116.69064094459,109.30564136268,40.4779906331616,65.372485188458,80.697023644754,93.5077107050967,84.6414688154078,119.048265750101,102.990759788081,56.41118278363
"SAMPLE_9870",129.771882522086,103.603670322556,43.5543730440328,70.2302023618223,70.9142983522141,86.6239661396414,101.566839109299,131.260911559583,99.0299751010296,55.7106073889815
"SAMPLE_9871",132.565208042514,126.387675744066,41.8517079597658,65.3393363035169,66.9671187293605,85.7232951066546,97.081813698473,140.482070512016,101.290251014161,56.1447469251256
"SAMPLE_9872",127.244045754844,119.6842338897,40.9277531282224,67.8463049165943,66.4443289047748,94.9901328964048,94.9684933722427,128.198841928882,89.6932372344086,61.9763748998348
"SAMPLE_9873",136.737620754815,125.941284435428,38.5801338624633,68.8005209941991,73.0488152250759,85.7907025715132,104.304106688339,133.510908334662,97.6605846124416,55.003430644461
"SAMPLE_9874",111.159519877758,116.463068530854,39.8989007298992,69.6850486931698,78.1199206901824,90.6163750377898,89.1011661470203,134.598730821802,106.886325338644,52.0154151711031
"SAMPLE_9875",116.981914553646,134.90031807928,41.9813477312814,62.1862613780126,65.4496993220863,98.5776840208046,96.7349032207327,132.886288107223,106.02466224313,59.7787597978738
"SAMPLE_9876",134.294869722792,124.181213346914,44.3281710267487,67.216157596155,79.1274093239139,89.7868317075122,103.080679935516,121.156846246022,93.5757187366625,53.7245548329946
"SAMPLE_9877",114.282970440639,115.401861334655,42.1782539372561,70.3932551210459,77.9667987537061,94.025829644628,100.23382458428,132.46096950348,89.8615441955204,56.148388347405
"SAMPLE_9878",122.300668182901,132.752952905901,40.747566620604,67.119733300356,65.7800807173745,95.1329307005309,104.161913259594,116.322455885246,98.8608188377543,64.2399659637774
"SAMPLE_9879",126.609453076691,119.679687829552,38.2852629972869,65.2386901433569,67.8661557729526,86.246781660262,99.0458726920435,132.935104016129,99.9745419998388,52.3482307157095
"SAMPLE_9880",122.642328715656,108.611099507136,45.7531091971944,71.3791021068693,70.7038410710213,88.8260498576032,99.9295051725013,111.738714651291,88.8309389788374,55.4247168224044
"SAMPLE_9881",113.948878952817,113.787253303127,41.8055886659506,65.5596278670649,71.2786466512829,91.2341960202629,103.950477635153,118.880803633702,90.4736454523964,53.1734029199006
"SAMPLE_9882",124.076294620265,125.597519839567,44.5974269238962,76.2246949605638,69.6428246856411,98.0159436176315,94.1653009617139,125.615265585886,96.7383788184418,57.014805923301
"SAMPLE_9883",133.109032073819,118.475939682915,36.0994719644695,60.8112611043711,73.8582870008722,91.9830530046331,102.689401704553,124.686569080149,98.9411519882708,56.3680342867458
"SAMPLE_9884",125.222714606208,122.988428557086,49.0142743527221,69.7068667761423,67.0715514759347,87.525168689555,100.474992273086,130.524634967278,89.8588579328316,58.8462896778162
"SAMPLE_9885",120.803441256333,112.423772961643,41.8790280349057,72.5415857076566,80.132894858024,89.6885902948567,95.7646591515314,117.564471418817,88.3124940091508,55.6619776605094
"SAMPLE_9886",129.979087481247,123.635559590048,41.0729590808002,67.9432366926157,80.2584809229299,92.928863149722,93.7799949832783,134.193396349084,91.8072020457144,52.0572489119984
"SAMPLE_9887",115.124529671,127.67401114375,44.0315092566508,66.706174903154,70.6539103660142,98.8412096847247,93.1057948753858,143.624797267249,100.065427164285,55.2265010009101
"SAMPLE_9888",130.573222119445,115.267808048455,44.9773299584738,69.3553270732465,72.4676048073739,105.689253144599,100.883528116315,127.559730024084,95.4080159430278,51.3128490378203
"SAMPLE_9889",118.825633657122,124.672514245134,49.1106806415325,66.8722619844729,62.6610952440793,98.9198604891676,88.6625387951232,141.678167260466,99.1632063083236,55.2316574876011
"SAMPLE_9890",131.919219746601,112.243937569497,44.9753961788337,62.8193467944659,76.7183704408034,78.6317879555722,94.8705912852887,146.950791276522,91.6173073108754,52.8290118147718
"SAMPLE_9891",121.030717765215,127.566382279502,48.8915058137382,68.3988776379979,69.0818774231234,88.9259535875863,93.3120070331828,126.024128707795,104.063131598357,57.0088832410092
"SAMPLE_9892",123.098383777731,117.998552053911,42.2052981621838,73.8434959155826,72.7581715326968,92.7541480137585,91.7300176982179,130.693464711066,102.275880946068,51.120811901218
"SAMPLE_9893",124.661395580091,124.084674143577,42.2320013578475,69.0220454489408,66.1680127720966,92.7739479561703,99.0412674448985,123.039737907159,85.6717669453359,51.792917301115
"SAMPLE_9894",124.178120596068,104.951777213432,42.2617497752165,68.0124425900133,72.9194340346133,93.206537280048,85.6964587720798,127.461859934853,102.26599665207,51.7437593955336
"SAMPLE_9895",126.540721070015,100.233740375798,44.1962268858005,70.4893949325317,70.0015442305797,104.007661719917,93.0899443184311,117.648107003575,96.54503205155,57.1627446931385
"SAMPLE_9896",118.837880646953,113.595986227418,38.2637286175203,61.8093674576062,77.4923788651191,84.6670146519916,100.137472780379,140.894768233045,92.858480289906,55.4171367379961
"SAMPLE_9897",112.446900611203,109.316781922328,41.3854269623643,76.2548137706477,87.787420828084,101.621487236125,101.241319006151,126.322716177556,108.341356054086,50.3885492267865
"SAMPLE_9898",128.996288869912,118.882957701446,39.2241249294189,70.6693732930263,73.736672569779,81.2003494358782,93.4917929108071,116.367426975019,90.4821477073068,60.2226813200292
"SAMPLE_9899",119.635285132594,120.039387351164,43.9203809985602,69.2117918207798,72.0868565200261,87.4999154537247,78.9328530210948,133.649448342926,97.139850265599,59.9009904173525
"SAMPLE_9900",126.603625773439,129.736512698577,38.7150385357106,63.7208198973176,70.8216152208063,91.4600886499744,80.5606958718187,135.352531120773,97.9138314949557,61.7200319787083
"SAMPLE_9901",139.705554551238,118.799205636693,41.4381997318146,70.9085741437875,69.8729013614894,93.5674873557636,84.0865544625869,137.4830361946,91.3766914160375,54.3856864025858
"SAMPLE_9902",138.437195717592,124.642388823608,42.2853578137467,62.5250287216932,78.1524357389249,83.161366452935,100.110350772786,137.150657240252,95.7844945072637,48.3028457242178
"SAMPLE_9903",132.366183663264,120.261122434946,44.9026254495975,68.2497911321042,68.0656925070312,81.7775397031243,105.665275164899,126.953524147485,90.7828179719824,49.6520515216459
"SAMPLE_9904",127.136330267505,130.01113934544,42.0140771873088,72.0275078551591,77.0181196378693,99.1693729645749,89.1038576697898,111.868558279533,97.1273249210837,59.2429445424785
"SAMPLE_9905",125.486179874626,118.919133276806,44.523531647586,76.6317240892376,68.5311904937011,98.0250430945924,95.5907376660278,144.410453362566,97.0845914599767,54.897834277773
"SAMPLE_9906",135.466129582979,124.663498309612,41.0276524880719,66.3417353101072,73.4010429459556,100.467482223982,101.464433498408,118.90573298697,97.0537795801467,55.5211290375016
"SAMPLE_9907",114.678733001014,108.663817814194,41.7785728381895,69.516506622865,65.6363791587558,83.7873368812975,96.4005815164952,126.067914620846,94.3392901985256,60.1797642202487
"SAMPLE_9908",115.418739171701,103.28094144789,40.96318361737,73.8399775224453,75.0805392794327,105.202470079783,95.5255845298625,134.588570745814,95.5922739101468,52.5183975040143
"SAMPLE_9909",130.243360026034,116.224143766232,40.7351276840947,68.0415971867292,67.3001927477179,92.262757233509,92.1542954681365,146.334999481266,104.947695405025,50.9650077019261
"SAMPLE_9910",115.472543611487,111.949305489416,46.2173185404442,67.7619736889758,60.7783222149568,87.2509667082257,90.81895248465,135.405176837269,102.721040123478,48.216433230087
